time,queue
0.0,1
0.4699860000000058,1
0.4700599999999895,2
0.4978619999999978,1
0.4980049999999778,2
0.49801300000001447,3
0.7045200000000023,1
0.7045249999999896,2
0.7053149999999846,3
0.705317999999977,4
0.7060640000000262,1
0.7060680000000161,2
0.7068729999999732,3
0.7068760000000225,4
0.7079120000000216,3
0.7079330000000255,4
0.7090739999999869,1
0.7090779999999768,2
0.7095069999999737,3
0.709510000000023,4
0.7102729999999724,1
0.7102770000000191,2
0.7110589999999775,3
0.7110779999999863,4
0.711798999999985,3
0.7118029999999749,4
0.7129709999999818,1
0.7129750000000286,2
0.7133539999999812,3
0.7133590000000254,4
0.7150040000000217,1
0.7150070000000142,2
0.7153829999999743,3
0.7153860000000236,4
0.716306999999972,1
0.7163110000000188,2
0.7167380000000207,3
0.7167420000000106,4
0.7218010000000277,1
0.72180800000001,2
0.7221809999999778,3
0.7221890000000144,4
0.7258860000000027,1
0.7258919999999875,2
0.7262600000000248,3
0.7262650000000122,4
0.7271289999999908,1
0.7271329999999807,2
0.7277179999999817,3
0.7277209999999741,4
0.7284050000000093,1
0.7284099999999967,2
0.7318769999999972,1
0.7318829999999821,2
0.7322800000000029,3
0.7322849999999903,4
0.7378969999999754,1
0.7379030000000171,2
0.7383259999999723,3
0.7383290000000216,4
0.7391620000000216,1
0.7391660000000115,2
0.739970000000028,3
0.7399730000000204,4
0.7412479999999846,1
0.7412519999999745,2
0.7417159999999967,3
0.7417189999999891,4
0.742539000000022,3
0.7425420000000145,4
0.7435019999999781,1
0.7435050000000274,2
0.7442849999999908,3
0.7442889999999807,4
0.7451449999999795,3
0.7451530000000162,4
0.7460029999999733,1
0.7460070000000201,2
0.7468939999999975,3
0.7468989999999849,4
0.7479720000000043,1
0.7479759999999942,2
0.7487009999999827,3
0.7487039999999752,4
0.7499599999999873,1
0.7499649999999747,2
0.7504789999999844,3
0.750485000000026,4
0.7513979999999947,2
0.7514029999999821,3
0.7522250000000099,3
0.7522280000000023,4
0.7531190000000265,3
0.7531240000000139,4
0.754193999999984,3
0.754197999999974,4
0.755264000000011,1
0.7552670000000035,2
0.7557059999999751,3
0.7557100000000219,4
0.7565710000000081,3
0.756574999999998,4
0.7579079999999863,1
0.7579129999999736,2
0.7583569999999895,3
0.7583599999999819,4
0.7591279999999756,1
0.7591310000000249,2
0.7599399999999719,3
0.7599430000000211,4
0.760784000000001,2
0.7607879999999909,3
0.7615910000000099,3
0.7615940000000023,4
0.7623669999999834,1
0.7623709999999733,2
0.7630260000000249,3
0.7630290000000173,4
0.7630320000000097,5
0.7639360000000011,4
0.7639389999999935,5
0.7639419999999859,6
0.7649940000000015,1
0.7649989999999889,2
0.7650019999999813,3
0.7658500000000004,4
0.7658529999999928,5
0.7658559999999852,6
0.7670279999999821,1
0.767031999999972,2
0.7670350000000212,3
0.7676960000000008,4
0.7676999999999907,5
0.7677029999999831,6
0.7686640000000011,2
0.7686689999999885,3
0.7686719999999809,4
0.7696129999999926,5
0.7696189999999774,6
0.7696240000000216,7
0.7703950000000077,4
0.7703989999999976,5
0.7704029999999875,6
0.771267000000023,4
0.7712710000000129,5
0.7712740000000053,6
0.7721440000000257,1
0.7721480000000156,2
0.7721520000000055,3
0.773885000000007,4
0.7738909999999919,5
0.7738949999999818,6
0.7743500000000267,4
0.7743530000000192,5
0.7743570000000091,6
0.7807099999999991,1
0.7807149999999865,2
0.7807189999999764,3
0.7864839999999731,1
0.7864940000000047,2
0.7864999999999895,3
0.7869759999999815,4
0.7869810000000257,5
0.7869850000000156,6
0.7879260000000272,1
0.7879310000000146,2
0.7885779999999727,3
0.7889359999999783,4
0.7889390000000276,5
0.7917679999999905,1
0.7917739999999753,2
0.7921400000000176,3
0.7921440000000075,4
0.7978430000000003,1
0.7978479999999877,2
0.7982109999999807,3
0.7982160000000249,4
0.7990889999999808,1
0.7993060000000014,2
0.7993099999999913,3
0.8000650000000178,4
0.8000680000000102,5
0.8012049999999817,1
0.801210000000026,2
0.8016289999999913,3
0.8016319999999837,4
0.8031970000000115,1
0.8032019999999989,2
0.8035879999999906,3
0.803594999999973,4
0.8044800000000123,1
0.8044869999999946,2
0.8051560000000109,3
0.8051600000000008,4
0.805876000000012,3
0.8058800000000019,4
0.8068920000000048,1
0.8068949999999973,2
0.8074429999999779,3
0.8074500000000171,4
0.8081879999999728,1
0.8081920000000196,2
0.8089669999999956,3
0.808969999999988,4
0.8100170000000162,1
0.810023000000001,2
0.8104319999999916,3
0.8104359999999815,4
0.8117960000000153,1
0.8118000000000052,2
0.8121820000000071,3
0.8121849999999995,4
0.8128909999999792,1
0.8128940000000284,2
0.8135750000000144,3
0.8135869999999841,4
0.8149839999999813,1
0.814988000000028,2
0.8153730000000223,3
0.8153760000000148,4
0.8162849999999935,1
0.8162899999999809,2
0.8167149999999879,3
0.8167179999999803,4
0.8167209999999727,5
0.8177440000000047,6
0.8177479999999946,7
0.817750999999987,8
0.8186210000000074,4
0.8186249999999973,5
0.8186279999999897,6
0.8195499999999925,1
0.8195549999999798,2
0.8195590000000266,3
0.8205070000000205,4
0.8205110000000104,5
0.8205140000000029,6
0.8214919999999779,4
0.8214960000000247,5
0.8215000000000146,6
0.8224539999999934,3
0.8224589999999807,4
0.8224619999999732,5
0.8234069999999747,4
0.823410000000024,5
0.8234130000000164,6
0.8243400000000065,1
0.8243449999999939,2
0.8243489999999838,3
0.8253119999999967,1
0.8253159999999866,2
0.825318999999979,3
0.8318100000000186,1
0.8318249999999807,2
0.8321379999999863,3
0.8321429999999737,4
0.8321470000000204,5
0.8418940000000248,1
0.8419000000000096,2
0.8422199999999975,3
0.8422249999999849,4
0.8431100000000242,1
0.8431150000000116,2
0.8436659999999847,3
0.8436689999999771,4
0.844393000000025,1
0.8443970000000149,2
0.8451239999999984,3
0.8451269999999909,4
0.846258999999975,1
0.8462630000000217,2
0.8483519999999771,1
0.8485519999999838,2
0.848557000000028,3
0.8493510000000128,4
0.84936399999998,5
0.850118000000009,2
0.8501219999999989,3
0.8508800000000178,3
0.8508830000000103,4
0.851647000000014,1
0.8516520000000014,2
0.8524170000000026,3
0.8524199999999951,4
0.8531839999999988,1
0.8531889999999862,2
0.8539279999999962,3
0.8539319999999861,4
0.8548420000000192,1
0.8548460000000091,2
0.8554270000000201,3
0.8554300000000126,4
0.8561569999999961,1
0.856160999999986,2
0.8569200000000023,3
0.8569229999999948,4
0.8580130000000281,1
0.8580160000000205,2
0.8584210000000212,3
0.8584240000000136,4
0.8591490000000022,1
0.8591529999999921,2
0.8598650000000134,3
0.8598690000000033,4
0.8606439999999793,3
0.8606480000000261,4
0.8618280000000027,1
0.8618319999999926,2
0.8622100000000046,3
0.862212999999997,4
0.8630440000000021,1
0.8630469999999946,2
0.8635419999999954,3
0.8635459999999853,4
0.8653009999999881,1
0.865306999999973,2
0.8656619999999862,3
0.8656649999999786,4
0.8664810000000216,1
0.866626999999994,2
0.8666299999999865,3
0.8666329999999789,4
0.8674510000000168,5
0.8674550000000067,6
0.8674669999999765,7
0.8683100000000081,1
0.868313999999998,2
0.8683179999999879,3
0.8690970000000107,4
0.8691000000000031,5
0.869103999999993,6
0.8699290000000133,4
0.8699320000000057,5
0.8699349999999981,6
0.8709529999999859,4
0.8709569999999758,5
0.870960000000025,6
0.872037999999975,2
0.8720420000000217,3
0.8720450000000142,4
0.8724859999999808,5
0.8724889999999732,6
0.8724920000000225,7
0.8741519999999809,1
0.8741549999999734,2
0.8741580000000226,3
0.8746039999999766,4
0.8746070000000259,5
0.8746100000000183,6
0.8753970000000209,1
0.8754010000000108,2
0.8754040000000032,3
0.8762459999999805,4
