time,queue
0.0,1
0.49101299999999526,1
0.4910469999999947,2
0.5117939999999948,1
0.5118289999999988,2
0.5118389999999948,3
0.5320389999999975,1
0.5523999999999987,1
0.552461000000001,2
0.5723109999999991,1
0.5769230000000007,1
0.5769299999999973,2
0.5771760000000015,3
0.5771799999999985,4
0.5771900000000016,5
0.5771930000000012,6
0.5782290000000003,1
0.5782339999999948,2
0.578243999999998,3
0.5782469999999975,4
0.579231,1
0.5792349999999971,2
0.6139749999999964,1
0.6139969999999977,2
0.614968999999995,3
0.6149729999999991,4
0.6167850000000001,1
0.6167889999999971,2
0.6185569999999956,1
0.6185629999999946,2
0.6203499999999948,1
0.620356000000001,2
0.624964999999996,1
0.6249719999999996,2
0.6259259999999998,3
0.6259299999999968,4
0.6277729999999977,1
0.6277779999999993,2
0.6295199999999994,1
0.629525000000001,2
0.6312810000000013,1
0.6321049999999957,2
0.6574129999999982,1
0.6574189999999973,2
0.6582709999999992,3
0.6582749999999962,4
0.659875999999997,1
0.6599029999999999,2
0.6613059999999962,1
0.6613089999999957,2
0.662752999999995,1
0.6627579999999966,2
0.6641890000000004,1
0.6641949999999994,2
0.6734219999999951,1
0.6734289999999987,2
0.6741460000000004,3
0.6741489999999999,4
0.6755640000000014,1
0.6755679999999984,2
0.6854079999999954,1
0.6860769999999974,2
0.6860799999999969,3
0.6887469999999993,1
0.6887520000000009,2
0.6914609999999968,1
0.6914659999999984,2
0.6945169999999976,1
0.6945219999999992,2
0.6973500000000001,1
0.6973549999999946,2
0.6998120000000014,1
0.6998180000000005,2
0.7022319999999951,1
0.7022369999999967,2
0.7043210000000002,1
0.7043259999999947,2
0.7065769999999958,1
0.7065809999999999,2
0.708717,1
0.7087199999999996,2
0.7109359999999967,1
0.7109409999999983,2
0.7130209999999977,1
0.7130239999999972,2
0.7150299999999987,1
0.7150339999999957,2
0.7170709999999971,1
0.7170750000000012,2
0.7191399999999959,1
0.719144,2
0.7219149999999956,1
0.7219179999999952,2
0.7270509999999959,1
0.727056999999995,2
0.7330029999999965,1
0.7330089999999956,2
0.734066999999996,3
0.7340699999999956,4
0.7361310000000003,1
0.7361349999999973,2
0.7393810000000016,1
0.7393870000000007,2
0.7405380000000008,3
0.7405490000000015,4
0.7424499999999981,1
0.7424539999999951,2
0.7449849999999998,1
0.7449909999999988,2
0.7465299999999999,1
0.7465369999999965,2
0.7484609999999989,1
0.7484649999999959,2
0.7509279999999947,1
0.7509329999999963,2
0.7524379999999979,1
0.7524409999999975,2
0.7545080000000013,1
0.7545129999999958,2
0.7562709999999981,1
0.7562749999999951,2
0.7581629999999961,1
0.7581679999999977,2
0.7600339999999974,1
0.7600399999999965,2
0.7617779999999996,1
0.7617830000000012,2
0.7633249999999947,1
0.7633329999999958,2
0.7649669999999986,1
0.7649699999999982,2
0.7667229999999989,1
0.7667280000000005,2
0.7680469999999957,1
0.7680519999999973,2
0.7695319999999981,1
0.7695359999999951,2
0.7710870000000014,1
0.7710919999999959,2
0.7750549999999947,1
0.7750610000000009,2
0.7814219999999992,1
0.7818329999999989,2
0.7818369999999959,3
0.7834239999999966,1
0.7834310000000002,2
0.7873869999999954,1
0.7929490000000001,1
0.7929549999999992,2
0.7939099999999968,3
0.7939209999999974,4
0.7954889999999963,1
0.7954939999999979,2
0.7972609999999989,1
0.7972660000000005,2
0.7989880000000014,1
0.7989940000000004,2
0.8007399999999976,1
0.8007429999999971,2
0.8024629999999959,1
0.803370000000001,2
0.8033730000000006,3
0.8051120000000012,1
0.8051189999999977,2
0.8069689999999952,1
0.8069799999999958,2
0.808727999999995,1
0.8087340000000012,2
0.8104689999999977,1
0.8104760000000013,2
0.8122350000000012,1
0.8122429999999952,2
0.8139029999999963,1
0.8139059999999958,2
0.8157519999999963,1
0.8157569999999978,2
0.8173689999999993,1
0.8173740000000009,2
0.8190049999999971,1
0.8190090000000012,2
0.8205109999999962,1
0.8205150000000003,2
0.8249810000000011,1
0.8249870000000001,2
0.8258030000000005,3
0.8258069999999975,4
0.8273569999999992,1
0.8273620000000008,2
0.8313810000000004,1
0.8373989999999978,1
0.8378209999999982,2
0.8378249999999952,3
0.8395450000000011,1
0.8395569999999992,2
0.8412069999999972,1
0.8412179999999978,2
0.8429799999999972,1
0.8429859999999962,2
0.8490639999999985,1
0.8490719999999996,2
0.8500489999999985,3
0.8500569999999996,4
0.8517159999999961,1
0.8517209999999977,2
0.8534069999999971,1
0.8534119999999987,2
0.8551900000000003,1
0.8551949999999948,2
0.8568459999999973,1
0.8568489999999969,2
0.8585759999999993,1
0.8585819999999984,2
0.860284,1
0.8602869999999996,2
0.8620459999999994,1
0.8620519999999985,2
0.8638139999999979,1
0.8638199999999969,2
0.8655240000000006,1
0.8655289999999951,2
0.8673299999999955,3
0.8673360000000017,4
0.8689589999999967,1
0.8697540000000004,2
0.869762999999999,3
0.8713199999999972,1
0.8713240000000013,2
0.8729329999999962,1
0.8729379999999978,2
0.8745429999999956,1
0.8745489999999947,2
0.8761329999999958,1
0.8761499999999955,2
0.877555000000001,1
0.8775599999999955,2
0.8791000000000011,3
0.8791060000000002,4
0.8804289999999995,1
0.880431999999999,2
0.8819879999999998,3
0.8819930000000014,4
0.8849519999999984,1
0.884957,2
0.8856899999999968,3
0.8856929999999963,4
0.8909499999999966,1
0.8909549999999982,2
0.8974119999999957,1
0.8974169999999972,2
0.8981599999999972,3
0.8981629999999967,4
0.8996670000000009,1
0.899673,2
0.903382999999998,1
0.9033879999999996,2
0.9041589999999999,3
0.9041619999999995,4
0.905705999999995,1
0.9057109999999966,2
0.907281999999995,3
0.9072880000000012,4
0.9130399999999952,1
0.9130439999999993,2
0.9138609999999971,3
0.9138639999999967,4
0.9154379999999946,1
0.9154419999999988,2
0.9170620000000014,1
0.9170669999999959,2
0.9186089999999965,1
0.918613999999998,2
0.9202109999999948,1
0.9202140000000014,2
0.9217749999999967,1
0.9217799999999983,2
0.9233499999999992,1
0.9233539999999962,2
0.9249389999999948,1
0.924946999999996,2
0.9265429999999952,1
0.9273430000000005,2
0.927349999999997,3
0.928886999999996,1
0.9288910000000001,2
0.9303479999999951,3
0.9303529999999967,4
0.9316770000000005,1
0.931681999999995,2
0.9331749999999985,3
0.9331800000000001,4
0.9345009999999974,3
0.934505999999999,4
0.9358039999999974,3
0.9358110000000011,4
0.9371159999999961,3
0.9371219999999951,4
0.9384079999999955,1
0.938412999999997,2
0.9397659999999988,3
0.9397710000000004,4
0.9430089999999964,1
0.943013999999998,2
0.9513829999999999,1
0.9513880000000015,2
0.9520860000000013,3
0.9520890000000009,4
0.9574019999999948,1
0.957772999999996,2
0.9577880000000007,3
0.9634319999999974,1
0.963436999999999,2
0.964188,3
0.9641909999999996,4
0.9656319999999994,1
0.965637000000001,2
0.9671759999999949,3
0.9671809999999965,4
0.9685079999999999,1
0.9685119999999969,2
0.9700569999999971,3
0.9700610000000012,4
0.9713980000000006,1
0.9714019999999977,2
0.9728709999999978,1
0.9728749999999948,2
0.9749589999999984,1
0.9749639999999999,2
0.9758199999999988,3
0.9758229999999983,4
0.9772919999999985,1
0.9772970000000001,2
0.9787800000000004,1
0.9787839999999974,2
0.9802740000000014,1
0.9802800000000005,2
0.9817430000000016,1
0.9817479999999961,2
0.9833319999999972,1
0.9833369999999988,2
