time,queue
0.0,1
0.0423279999999977,1
0.0423720000000003,2
0.06631800000002386,1
0.06637699999998858,2
0.06638400000002775,3
0.09927399999997988,1
0.11789299999998093,1
0.11792300000001887,2
0.14284800000001496,1
0.14317199999999275,2
0.14317800000003444,3
0.14337799999998424,4
0.14338200000003098,5
0.14339200000000574,6
0.14339499999999816,7
0.14431700000000092,1
0.1443219999999883,2
0.1443320000000199,3
0.14433500000001231,4
0.14526899999998477,1
0.145274000000029,2
0.17440499999997883,1
0.17441100000002052,2
0.1754179999999792,3
0.1754320000000007,4
0.1771659999999997,1
0.1771709999999871,2
0.1787689999999884,1
0.1787750000000301,2
0.18539700000002313,1
0.18540400000000545,2
0.18621799999999666,3
0.1862649999999917,4
0.18774700000000166,1
0.18775199999998904,2
0.189282999999989,1
0.1892880000000332,2
0.1907590000000141,1
0.190763000000004,2
0.19227300000000014,1
0.20437300000003233,1
0.20437900000001719,2
0.205112999999983,3
0.20511600000003227,4
0.20648099999999658,1
0.20938200000000506,1
0.2093889999999874,2
0.2100409999999897,3
0.21004600000003393,4
0.2113170000000082,1
0.2113209999999981,2
0.21250300000002653,3
0.21251100000000633,4
0.2173310000000015,1
0.21733699999998635,2
0.21845600000000331,3
0.2184649999999806,4
0.22137400000002572,1
0.22138000000001057,2
0.22260299999999233,3
0.22261300000002393,3
0.22460899999998674,1
0.22461400000003096,2
0.22734400000001642,1
0.22735000000000127,2
0.2403410000000008,1
0.24034699999998566,2
0.24213200000002644,1
0.2427160000000299,2
0.2427200000000198,3
0.24536599999998998,1
0.24537300000002915,2
0.24706400000002304,1
0.24707100000000537,2
0.2492849999999862,1
0.24929600000001528,2
0.2513230000000135,1
0.2513280000000009,2
0.2535100000000057,1
0.253516999999988,2
0.25565599999998767,1
0.25566600000001927,2
0.25769800000000487,1
0.25770699999998214,2
0.2596379999999954,1
0.25964299999998275,2
0.26175899999998364,1
0.26176500000002534,2
0.26368700000000445,1
0.26369099999999435,2
0.2658190000000218,1
0.26582500000000664,2
0.27093600000000606,1
0.2709429999999884,2
0.2719989999999939,3
0.27200600000003305,4
0.2738640000000032,1
0.2738689999999906,2
0.2853549999999814,1
0.28536200000002054,2
0.2864370000000349,3
0.2864450000000147,4
0.28946899999999687,1
0.29000100000001794,2
0.2910800000000222,2
0.29108600000000706,3
0.2932260000000042,1
0.293233999999984,2
0.2953160000000139,1
0.2953229999999962,2
0.2973610000000235,1
0.2973650000000134,2
0.29932999999999765,1
0.29933499999998503,2
0.30124499999999443,1
0.3012509999999793,2
0.30316299999998364,1
0.3031660000000329,2
0.3051540000000159,1
0.3051590000000033,2
0.3070280000000025,1
0.3070339999999874,2
0.3090779999999995,1
0.3090890000000286,2
0.31089100000002645,1
0.3108980000000088,2
0.31333499999999503,1
0.3133420000000342,2
0.31933700000001863,1
0.3198229999999853,2
0.31982800000002953,3
0.3254550000000336,1
0.325567000000035,2
0.33126500000003034,1
0.33178200000003244,2
0.3317870000000198,3
0.33390100000002576,1
0.33390900000000556,2
0.33592900000002146,1
0.3359350000000063,2
0.3377970000000232,1
0.33780400000000554,2
0.3398819999999887,1
0.3398920000000203,2
0.34180700000001707,1
0.3418179999999893,2
0.3436760000000163,1
0.3436810000000037,2
0.34576300000003357,1
0.3457710000000134,2
0.3476990000000342,1
0.34771200000000135,2
0.3495470000000296,1
0.3495540000000119,2
0.3516379999999799,1
0.351649000000009,2
0.353603000000021,1
0.3536139999999932,2
0.355419999999981,1
0.35542700000002014,2
