time,queue
0.0,1
0.49189400000000205,1
0.4919350000000122,2
0.5156570000000329,1
0.5156980000000431,2
0.5157040000000279,3
0.5417320000000245,1
0.5608510000000706,1
0.5608860000000959,2
0.5806450000000041,1
0.5808000000000675,2
0.5808060000000523,3
0.5808170000000246,4
0.580820000000017,5
0.5818500000000313,1
0.5818540000000212,2
0.5818610000000035,3
0.5818640000001096,4
0.5828960000000052,1
0.5829010000001063,2
0.6125920000000633,1
0.6125970000000507,2
0.6134630000000243,3
0.6134680000000117,4
0.6152200000000221,1
0.6152250000000095,2
0.6168920000000071,1
0.6168960000001107,2
0.6186360000000377,1
0.6186400000000276,2
0.620373000000086,1
0.6203780000000734,2
0.6217540000000099,1
0.6217579999999998,2
0.6232900000001109,1
0.6232950000000983,2
0.6247680000000173,1
0.6247740000000022,2
0.6260940000000801,1
0.6268470000001116,2
0.6294100000000071,1
0.6428790000001072,1
0.6428860000000896,2
0.6435600000000932,3
0.6435650000000805,4
0.6448940000000221,1
0.6448990000000094,2
0.6467330000000402,1
0.646739000000025,2
0.6473920000000817,3
0.6473960000000716,4
0.6485540000001038,1
0.6485590000000911,2
0.6559030000000803,1
0.6559100000000626,2
0.656477000000109,3
0.6564820000000964,4
0.6575690000000805,1
0.6575740000000678,2
0.6606900000000451,1
0.6606960000000299,2
0.6617870000000039,3
0.6617960000000949,4
0.6637110000000348,1
0.6637160000000222,2
0.6657240000000684,1
0.6657280000000583,2
0.6818730000001096,1
0.6824500000000171,2
0.6824550000000045,3
0.684889000000112,1
0.6848970000000918,2
0.687137000000007,1
0.6883790000000545,2
0.6883880000000318,3
0.6989030000000866,1
0.698910000000069,2
0.7002270000000408,1
0.7002350000000206,2
0.7027470000000449,1
0.7027540000000272,2
0.705265000000054,1
0.7052790000000186,2
0.7078890000000229,1
0.7079020000001037,2
0.7104610000000093,1
0.7104750000000877,2
0.7130440000000817,1
0.7130520000000615,2
0.7150730000000749,1
0.7150780000000623,2
0.7172830000000658,1
0.7173050000000103,2
0.7195030000000315,1
0.7195080000000189,2
0.7213710000000901,1
0.7213830000000598,2
0.7234900000000835,1
0.7234950000000708,2
0.7253720000001067,1
0.7253760000000966,2
0.727493000000095,1
0.7274980000000824,2
0.7293580000000475,1
0.7293640000000323,2
0.7314790000000357,1
0.7314850000000206,2
0.7333010000000968,1
0.7333070000000816,2
0.7618700000000445,1
0.7618760000000293,2
0.7636540000000878,1
0.7642770000001065,2
0.7642810000000964,3
0.7666500000000269,1
0.7666560000000118,2
0.7690450000000055,1
0.7690500000001066,2
0.7715080000000398,1
0.7715140000000247,2
0.7788630000000012,1
0.7788690000000997,2
0.7802610000001096,1
0.780283000000054,2
0.7831260000000384,1
0.7831300000000283,2
0.7857960000000048,1
0.7858010000001059,2
0.788825000000088,1
0.7888300000000754,2
0.7918480000000727,1
0.7918540000000576,2
0.7949100000000726,1
0.7949160000000575,2
0.7977850000000899,1
0.7977900000000773,2
0.8009100000000444,1
0.8009160000000293,2
0.8039020000001074,1
0.8039070000000947,2
0.8061440000000175,1
0.8061490000000049,2
0.8084370000000263,1
0.8084420000000136,2
0.8108690000000252,1
0.8108740000000125,2
0.8131120000000465,1
0.8131170000000338,2
0.8152520000001005,1
0.8152570000000878,2
0.8174000000000206,1
0.8174060000000054,2
0.8195240000000013,1
0.8195300000000998,2
0.8214150000000018,1
0.8214200000001028,2
0.8235460000000785,1
0.8235520000000633,2
0.8254240000001118,1
0.8254300000000967,2
0.8274370000000317,1
0.8274420000000191,2
0.8293410000001131,1
0.8293460000001005,2
0.8338530000000901,1
0.8338580000000775,2
0.8348530000000665,3
0.8348560000000589,4
0.8389230000000225,1
0.8389290000000074,2
0.8407260000000178,1
0.841181000000006,2
0.841186000000107,3
0.8430830000000924,1
0.8430880000000798,2
0.8449800000000778,1
0.8449860000000626,2
0.8468860000000404,1
0.8468910000000278,2
0.8508920000000444,1
0.8508970000000318,2
0.8518510000000106,3
0.851854000000003,4
0.8568610000000945,1
0.8568670000000793,2
0.8578210000000581,3
0.857825000000048,4
0.8596280000000434,1
0.8596330000000307,2
0.8614230000000589,1
0.8614280000000463,2
0.8632200000000694,1
0.8632250000000568,2
0.8649430000000393,1
0.8649490000000242,2
0.8667780000000675,1
0.8667830000000549,2
0.8685290000000805,1
0.8685340000000679,2
0.8748740000000907,1
0.8748790000000781,2
0.8808860000000323,1
0.8808910000000196,2
0.8818120000000818,3
0.8818160000000717,4
0.883593000000019,1
0.8835970000000088,2
0.8853670000000875,1
0.8853720000000749,2
0.8871460000000297,1
0.8871510000000171,2
