time,queue
0.0,1
0.47894100000002027,1
0.4790399999999977,2
0.5058769999999981,1
0.506005000000016,2
0.5060129999999958,3
0.6733279999999979,3
0.6733310000000188,4
0.674459000000013,1
0.6746799999999951,2
0.6746830000000159,3
0.6755530000000078,4
0.6755560000000003,5
0.6764100000000042,1
0.6764139999999941,2
0.6771750000000054,3
0.6771779999999978,4
0.6779170000000079,1
0.6779200000000003,2
0.678719000000001,3
0.6787460000000181,4
0.6799720000000207,1
0.6799919999999986,2
0.680831000000012,3
0.6808379999999943,4
0.6811969999999974,1
0.6812020000000132,2
0.6819110000000137,3
0.6819140000000061,4
0.6878860000000202,1
0.687894,2
0.6992070000000012,1
0.6992150000000095,2
0.6995390000000157,3
0.6995450000000005,4
0.7005149999999958,1
0.700523000000004,2
0.7008900000000153,3
0.7008930000000078,4
0.7008960000000002,5
0.7024710000000027,1
0.7024739999999952,2
0.7028410000000065,3
0.7028449999999964,4
0.7028480000000172,5
0.7037830000000156,4
0.703786000000008,5
0.7037890000000004,6
0.7049190000000181,1
0.7049269999999979,2
0.7049330000000111,3
0.7057300000000168,4
0.7057369999999992,5
0.705742000000015,6
0.7068010000000129,4
0.7068050000000028,5
0.7079840000000104,1
0.7081909999999993,2
0.7081940000000202,3
0.7089990000000057,4
0.7090029999999956,5
0.709967000000006,1
0.7099699999999984,2
0.7106510000000128,3
0.7106540000000052,4
0.7120440000000201,1
0.7120470000000125,2
0.7124699999999962,3
0.712473000000017,4
0.7133690000000001,1
0.7133740000000159,2
0.7141699999999958,3
0.7141730000000166,4
0.7150230000000022,3
0.7150369999999953,4
0.715834000000001,1
0.7158380000000193,2
0.7166660000000036,3
0.716668999999996,4
0.7175200000000075,1
0.7175239999999974,2
0.718402999999995,3
0.7184110000000032,4
0.7196289999999976,1
0.7196350000000109,2
0.720168000000001,3
0.7201709999999935,4
0.7210280000000182,1
0.7210330000000056,2
0.7219359999999995,3
0.7219390000000203,4
0.7229260000000011,1
0.7229320000000143,2
0.7236280000000193,3
0.7236310000000117,4
0.7249380000000087,1
0.7249429999999961,2
0.7253730000000189,3
0.7253760000000113,4
0.726146,3
0.7261489999999924,4
0.7271130000000028,3
0.7271169999999927,4
0.728352000000001,1
0.7283749999999998,2
0.7287469999999985,3
0.7287510000000168,4
0.7300020000000131,1
0.730006000000003,2
0.7304210000000069,3
0.7304239999999993,4
0.7321190000000115,1
0.7321430000000078,2
0.7348460000000046,1
0.7348540000000128,2
0.7352199999999982,3
0.7352260000000115,4
0.7361840000000086,1
0.7362060000000099,2
0.7367639999999938,3
0.7367670000000146,4
0.737528999999995,1
0.7409750000000201,1
0.7409820000000025,2
0.7413530000000037,3
0.741359000000017,4
0.7469440000000134,1
0.7469519999999932,2
0.7473420000000033,3
0.747349000000014,4
0.7482569999999953,1
0.7482760000000042,2
0.749005000000011,3
0.7490080000000034,4
0.7498140000000149,2
0.7498180000000048,3
0.7506219999999928,3
0.7506250000000136,4
0.7514070000000004,1
0.7514120000000162,2
0.7522500000000036,3
0.7522649999999942,4
0.7534440000000018,1
0.7534480000000201,2
0.7538990000000183,3
0.7539020000000107,4
0.7548429999999939,1
0.7548460000000148,2
0.7555220000000133,3
0.7555250000000058,4
0.756354000000016,1
0.7563580000000059,2
0.7571370000000002,3
0.7571399999999926,4
0.7579890000000091,1
0.7579920000000016,2
0.758892000000003,3
0.7589000000000112,4
0.7596440000000086,3
0.7596479999999985,4
0.7609500000000082,1
0.7609559999999931,2
0.7613790000000051,3
0.7613819999999976,4
0.7621650000000102,2
0.7621680000000026,3
0.7630120000000034,4
0.7630310000000122,5
0.7643490000000099,1
0.7659480000000087,1
0.7659580000000119,2
0.7663450000000012,3
0.7663520000000119,4
0.7672400000000152,1
0.7672460000000001,2
0.7680520000000115,3
0.7680550000000039,4
0.7692880000000173,1
0.7692920000000072,2
0.7697500000000161,3
0.769754000000006,4
0.7705540000000042,3
0.7705569999999966,4
0.7716670000000079,1
0.7716729999999927,2
0.7719600000000071,3
0.7719780000000185,4
0.7719810000000109,5
0.772781000000009,2
0.7727840000000015,3
0.7727869999999939,4
0.77376000000001,5
0.7737659999999948,6
0.7737690000000157,7
0.7748909999999967,1
0.7748940000000175,2
0.7748970000000099,3
0.7753130000000112,4
0.7753170000000011,5
0.7753199999999936,6
0.7761360000000082,1
0.776139999999998,2
0.7761440000000164,3
0.7769839999999988,4
0.7769890000000146,5
0.7769930000000045,6
0.7778430000000185,4
0.7778470000000084,5
0.7778500000000008,6
0.7787930000000074,4
0.7787959999999998,5
0.7787990000000207,6
0.7799970000000087,1
0.7800019999999961,2
0.7800050000000169,3
0.7809890000000053,1
0.7811350000000061,2
0.7811379999999986,3
0.7811410000000194,4
0.7828269999999975,1
0.7828330000000108,2
0.7828379999999981,3
0.7889030000000048,1
0.7889100000000155,2
0.7889150000000029,3
0.7949720000000013,1
